ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,URBANICITY,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,CLAIM_FLAG,CLM_AMT
274915618,0,15-May-64,35,0,10,"$44,681 ",No,"$174,091 ",Yes,M,Bachelors,Clerical,Highly Urban/ Urban,21,Commercial,"$6,410 ",6,Pickup,$783 ,3,No,1,12,0,$0 
462437139,0,31-Oct-53,46,0,12,"$30,263 ",No,"$131,414 ",Yes,M,High School,Clerical,Highly Rural/ Rural,35,Private,"$21,640 ",10,Van,$0 ,0,No,0,4,0,$0 
78781397,0,6-Jun-47,52,0,16,"$56,482 ",No,"$213,726 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,31,Commercial,"$18,390 ",10,Minivan,"$2,067 ",3,No,3,9,0,$0 
211999932,0,27-Aug-57,42,1,13,"$126,762 ",Yes,$0 ,No,F,PhD,Doctor,Highly Urban/ Urban,54,Private,"$18,380 ",10,SUV,"$5,279 ",3,No,0,13,0,$0 
813209345,0,3-Mar-53,46,0,10,"$70,191 ",No,"$218,831 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,30,Private,"$31,500 ",4,Minivan,$0 ,0,No,0,10,0,$0 
153772160,0,19-Aug-44,55,0,7,"$41,952 ",No,"$197,932 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,56,Commercial,"$11,200 ",3,Pickup,"$2,085 ",2,No,2,10,0,$0 
689058670,0,25-Aug-42,57,0,14,"$49,564 ",No,"$195,914 ",Yes,F,Bachelors,Clerical,Highly Urban/ Urban,12,Private,"$11,530 ",10,SUV,"$38,084 ",1,Yes,6,13,0,$0 
484399411,0,17-May-64,35,2,,"$62,783 ",Yes,$0 ,No,M,High School,Blue Collar,Highly Urban/ Urban,33,Commercial,"$4,900 ",10,Pickup,"$2,723 ",1,No,7,7,1,"$7,327 "
285175982,0,9-Dec-39,59,0,14,"$28,100 ",No,"$116,034 ",Yes,F,High School,Clerical,Highly Rural/ Rural,71,Private,"$7,400 ",1,SUV,"$2,319 ",2,No,0,10,0,$0 
463528048,0,18-Apr-44,55,0,13,"$108,409 ",No,"$307,730 ",Yes,M,Bachelors,Blue Collar,Highly Urban/ Urban,56,Private,"$20,260 ",10,Minivan,$0 ,0,No,3,10,0,$0 
721161903,0,30-Jan-56,43,0,12,,No,$0 ,No,F,PhD,Manager,Highly Urban/ Urban,42,Private,"$13,520 ",13,Minivan,"$22,305 ",3,No,0,15,0,$0 
480584902,1,9-Nov-63,36,2,12,"$95,942 ",Yes,$0 ,No,F,Masters,Manager,Highly Urban/ Urban,46,Private,"$14,690 ",4,SUV,"$17,070 ",2,Yes,6,19,1,"$2,124 "
971818627,0,6-Mar-51,48,0,6,"$18,651 ",No,,Yes,M,High School,Home Maker,Highly Urban/ Urban,38,Private,"$27,430 ",1,Minivan,$0 ,0,No,1,,0,$0 
237154978,0,19-Oct-41,58,0,14,"$2,724 ",No,$0 ,No,F,<High School,Student,Highly Urban/ Urban,53,Private,"$15,220 ",6,SUV,"$20,511 ",1,Yes,0,1,1,"$1,651 "
559557436,0,1-Jun-49,50,0,1,"$76,489 ",No,"$259,139 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,33,Private,"$14,150 ",1,SUV,$0 ,0,No,4,13,0,$0 
86422185,0,17-Jun-44,55,0,12,"$107,264 ",No,$0 ,No,M,Masters,Manager,Highly Urban/ Urban,56,Commercial,"$7,000 ",10,Pickup,"$5,191 ",2,No,6,13,0,$0 
709233878,0,10-Oct-62,37,0,11,"$16,251 ",No,$0 ,No,M,High School,Student,Highly Rural/ Rural,19,Private,"$6,830 ",6,Pickup,$0 ,0,No,1,7,0,$0 
351770085,0,26-Oct-54,45,0,7,"$31,127 ",No,,Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,36,Commercial,"$25,860 ",6,Sports Car,$0 ,0,No,0,9,0,$0 
478593905,0,26-Mar-53,46,0,14,"$50,759 ",No,$0 ,No,F,Bachelors,Manager,Highly Urban/ Urban,30,Private,"$11,180 ",1,SUV,$0 ,0,No,0,3,0,$0 
792049735,0,23-Nov-53,45,0,10,"$47,484 ",No,$0 ,No,M,<High School,Blue Collar,Highly Rural/ Rural,42,Commercial,"$10,750 ",7,Pickup,$0 ,0,No,1,9,0,$0 
506795126,0,16-Jul-63,36,0,11,"$37,869 ",No,"$160,542 ",Yes,F,Bachelors,Clerical,Highly Urban/ Urban,13,Private,"$8,890 ",4,SUV,$0 ,0,No,1,7,0,$0 
726694042,0,20-May-33,66,2,0,$0 ,No,"$148,288 ",Yes,F,PhD,Home Maker,Highly Urban/ Urban,45,Private,"$22,240 ",1,Sports Car,$0 ,0,No,0,10,0,$0 
626386365,0,6-Apr-45,54,0,14,"$54,439 ",No,"$199,224 ",Yes,M,Bachelors,Professional,Highly Urban/ Urban,18,Commercial,"$22,900 ",10,Panel Truck,$0 ,0,No,0,11,0,$0 
747557690,0,5-Aug-49,50,0,6,"$67,488 ",No,"$206,632 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,52,Private,"$17,000 ",6,Minivan,$0 ,0,No,2,6,0,$0 
373747887,0,5-Jun-36,63,0,16,"$141,953 ",No,"$377,925 ",Yes,M,PhD,,Highly Urban/ Urban,35,Commercial,"$29,630 ",1,Pickup,"$38,930 ",1,Yes,1,9,0,$0 
169551004,0,2-Dec-57,41,0,9,"$27,521 ",No,"$141,133 ",Yes,F,<High School,Blue Collar,Highly Urban/ Urban,29,Private,"$8,350 ",1,Sports Car,$536 ,1,No,0,1,1,"$2,849 "
313976839,0,13-Mar-50,49,0,12,"$71,512 ",No,$0 ,No,F,Masters,Manager,Highly Urban/ Urban,27,Private,"$13,550 ",1,Sports Car,$0 ,0,No,0,18,0,$0 
422139546,0,15-May-51,48,0,14,"$58,291 ",No,"$244,454 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,47,Private,"$16,200 ",1,Minivan,"$4,751 ",3,No,0,15,0,$0 
517718215,2,8-Dec-61,37,3,12,"$28,292 ",Yes,$0 ,No,F,High School,Clerical,Highly Urban/ Urban,47,Private,"$14,600 ",1,Minivan,$0 ,0,No,2,1,0,$0 
800579103,2,24-Aug-58,41,3,11,"$63,610 ",Yes,$0 ,No,M,High School,Clerical,Highly Urban/ Urban,10,Private,"$11,960 ",15,Minivan,"$45,931 ",1,Yes,3,1,1,"$3,335 "
22315439,0,30-Apr-50,49,0,13,"$12,194 ",No,"$102,719 ",Yes,F,Bachelors,Home Maker,Highly Rural/ Rural,25,Private,"$12,120 ",1,SUV,$0 ,0,No,0,11,0,$0 
613111197,0,10-Dec-44,54,0,14,"$70,632 ",No,"$250,307 ",Yes,M,Bachelors,Professional,Highly Rural/ Rural,56,Private,"$19,750 ",4,Minivan,$0 ,0,No,4,16,0,$0 
952193601,0,28-Jan-70,29,2,14,"$104,420 ",Yes,$0 ,No,F,Masters,Manager,Highly Urban/ Urban,19,Private,"$4,400 ",7,Sports Car,"$44,351 ",3,Yes,3,17,0,$0 
837122700,0,7-Oct-53,46,0,10,"$70,840 ",No,$0 ,No,M,Bachelors,Professional,Highly Urban/ Urban,26,Private,"$17,140 ",1,Minivan,"$4,655 ",2,No,5,1,1,"$5,323 "
345381817,0,26-Jul-55,44,2,15,"$159,230 ",Yes,$0 ,No,M,Masters,,Highly Urban/ Urban,24,Commercial,"$4,850 ",10,Pickup,$0 ,0,No,0,16,0,$0 
841868686,0,28-Aug-38,61,0,11,"$67,813 ",No,"$249,997 ",Yes,F,Bachelors,Professional,Highly Rural/ Rural,51,Private,"$21,190 ",6,Sports Car,$0 ,0,No,0,6,0,$0 
965145602,0,24-Feb-41,58,0,14,"$213,892 ",No,"$507,584 ",Yes,F,PhD,Doctor,Highly Urban/ Urban,34,Private,"$28,690 ",6,Minivan,$0 ,0,No,0,17,0,$0 
53291393,0,10-Oct-56,43,0,11,,No,"$406,619 ",Yes,M,PhD,Manager,Highly Urban/ Urban,16,Commercial,"$5,800 ",6,Pickup,"$35,106 ",3,No,8,16,0,$0 
191463960,0,6-Dec-44,54,0,9,"$145,319 ",No,"$395,969 ",No,F,Masters,Professional,Highly Urban/ Urban,21,Commercial,"$24,290 ",8,Pickup,"$10,727 ",1,No,0,9,0,$0 
610606593,0,30-Aug-47,52,0,11,"$189,038 ",No,$0 ,No,F,PhD,,Highly Urban/ Urban,32,Commercial,"$35,980 ",4,Pickup,"$8,292 ",3,No,0,12,0,$0 
551754915,0,30-Jul-50,49,0,10,,No,,No,F,High School,Blue Collar,Highly Urban/ Urban,24,Commercial,"$18,430 ",6,SUV,"$27,389 ",2,Yes,4,9,1,"$5,161 "
775868563,0,24-Sep-42,57,0,12,"$35,436 ",No,"$187,051 ",Yes,F,High School,Blue Collar,Highly Urban/ Urban,39,Commercial,"$10,100 ",1,SUV,$0 ,0,No,4,3,1,"$4,857 "
650019033,0,15-Oct-37,62,0,12,"$34,033 ",No,$0 ,No,M,High School,Blue Collar,Highly Urban/ Urban,43,Commercial,"$19,010 ",10,Van,$0 ,0,Yes,5,1,1,"$7,843 "
623678383,0,8-Jan-53,46,0,11,"$33,914 ",No,$0 ,No,F,Bachelors,Clerical,Highly Urban/ Urban,25,Commercial,"$16,300 ",1,Van,$0 ,0,No,1,8,0,$0 
353354177,0,10-Mar-49,50,0,0,$0 ,No,"$110,784 ",No,F,Masters,Home Maker,Highly Urban/ Urban,17,Private,"$16,780 ",1,Pickup,$0 ,0,Yes,0,15,0,$0 
808472993,0,8-Sep-55,44,0,12,"$50,593 ",No,"$192,822 ",Yes,F,High School,Blue Collar,Highly Urban/ Urban,88,Private,"$18,100 ",6,Sports Car,$815 ,1,No,3,12,0,$0 
251910175,0,30-Oct-65,34,3,0,$0 ,No,"$74,744 ",Yes,F,Bachelors,Home Maker,Highly Urban/ Urban,36,Private,"$4,900 ",1,Sports Car,$0 ,0,No,0,6,1,"$3,883 "
600664064,0,15-Apr-56,43,0,11,"$1,852 ",No,$0 ,Yes,F,<High School,Student,Highly Rural/ Rural,17,Private,"$5,800 ",4,Sports Car,$0 ,0,No,1,7,0,$0 
294553562,0,11-Nov-71,28,1,13,"$84,448 ",Yes,$0 ,No,M,Bachelors,Professional,Highly Urban/ Urban,18,Private,"$12,740 ",4,Minivan,"$13,415 ",3,No,3,8,0,$0 
129059757,0,14-Jan-58,41,0,11,"$1,953 ",No,"$137,081 ",Yes,F,High School,Home Maker,Highly Urban/ Urban,40,Private,"$14,080 ",7,SUV,"$3,552 ",3,No,0,9,0,$0 
481710082,0,24-May-55,44,2,9,"$91,785 ",No,"$288,497 ",Yes,F,Bachelors,Professional,Highly Rural/ Rural,35,Private,"$34,750 ",4,Van,$0 ,0,No,0,8,0,$0 
405470506,0,8-Dec-46,52,0,13,"$7,079 ",No,"$115,595 ",Yes,F,<High School,Blue Collar,Highly Rural/ Rural,26,Commercial,"$19,640 ",10,Pickup,$0 ,0,No,0,1,0,$0 
23273890,0,28-Sep-53,46,0,0,$0 ,No,"$66,699 ",No,F,Bachelors,Home Maker,Highly Urban/ Urban,35,Private,"$12,240 ",6,SUV,"$1,186 ",2,No,7,,0,$0 
186868643,0,27-May-41,58,0,11,"$57,103 ",No,$0 ,No,F,High School,Blue Collar,Highly Rural/ Rural,17,Commercial,"$7,300 ",10,Sports Car,$592 ,2,No,4,1,0,$0 
673227790,0,12-Oct-73,26,3,13,"$7,832 ",No,"$58,632 ",Yes,F,<High School,Clerical,Highly Urban/ Urban,33,Private,"$7,620 ",11,SUV,"$5,304 ",2,No,11,1,1,$942 
720836081,0,5-Sep-50,49,0,13,"$19,377 ",No,$0 ,No,F,Bachelors,Manager,Highly Urban/ Urban,43,Private,"$12,850 ",6,SUV,"$4,761 ",2,No,2,,0,$0 
915078478,0,16-Mar-53,46,0,12,"$49,657 ",No,"$139,287 ",Yes,F,Bachelors,Home Maker,Highly Urban/ Urban,38,Private,"$13,420 ",1,SUV,"$12,775 ",1,No,4,,0,$0 
493274156,0,8-Apr-53,46,0,10,"$40,047 ",No,"$153,059 ",Yes,M,High School,Clerical,Highly Urban/ Urban,29,Private,"$12,530 ",1,Minivan,"$8,292 ",1,No,3,1,0,$0 
32871024,0,27-Apr-43,56,0,11,"$123,999 ",No,"$332,786 ",No,M,High School,Professional,Highly Urban/ Urban,47,Private,"$19,500 ",17,Van,$0 ,0,No,0,8,0,$0 
589941468,0,21-May-45,54,0,10,"$35,090 ",No,"$188,255 ",No,F,High School,Clerical,Highly Rural/ Rural,40,Private,"$14,650 ",1,SUV,$0 ,0,No,0,6,0,$0 
607254373,0,10-Jun-65,34,1,15,"$88,882 ",No,"$264,963 ",Yes,F,Bachelors,Manager,Highly Urban/ Urban,5,Private,"$4,900 ",4,SUV,"$3,548 ",4,No,3,1,0,$0 
861821383,0,23-May-63,36,0,10,"$35,676 ",No,,No,M,High School,Blue Collar,Highly Rural/ Rural,45,Commercial,"$15,120 ",10,Minivan,$0 ,0,No,0,7,0,$0 
16978084,0,16-May-50,49,0,0,$0 ,No,"$84,563 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,67,Private,"$18,420 ",7,Minivan,"$26,088 ",1,Yes,4,17,0,$0 
154593768,0,17-Jan-58,41,3,15,"$211,575 ",Yes,"$515,570 ",No,M,PhD,Manager,Highly Urban/ Urban,9,Private,"$7,260 ",1,Pickup,$698 ,1,No,4,,0,$0 
319310046,0,20-Nov-54,44,1,12,"$51,120 ",Yes,$0 ,No,M,High School,Professional,Highly Urban/ Urban,36,Commercial,"$26,840 ",1,Panel Truck,$0 ,0,Yes,2,8,1,"$4,373 "
924192681,1,29-Jul-62,37,2,10,"$110,007 ",Yes,"$243,816 ",No,F,High School,Blue Collar,Highly Rural/ Rural,44,Private,"$16,200 ",4,SUV,$0 ,0,No,4,6,0,$0 
83279162,0,19-Jun-49,50,0,0,$0 ,No,"$105,910 ",Yes,F,Masters,Home Maker,Highly Rural/ Rural,25,Private,"$6,500 ",1,Minivan,$0 ,0,No,0,8,0,$0 
976688143,0,26-Oct-50,49,0,13,,No,"$359,366 ",Yes,M,Masters,Manager,Highly Urban/ Urban,32,Private,"$27,820 ",14,Minivan,$0 ,0,No,4,8,0,$0 
971518077,0,2-Apr-48,51,0,15,"$123,363 ",No,,Yes,F,Masters,Lawyer,Highly Urban/ Urban,37,Private,"$21,780 ",10,Sports Car,$0 ,0,No,0,12,0,$0 
865309812,0,31-Oct-53,46,0,13,"$33,953 ",No,"$164,542 ",Yes,M,<High School,Blue Collar,Highly Urban/ Urban,32,Private,"$12,040 ",4,Minivan,$0 ,0,No,0,6,1,"$2,535 "
784370129,0,3-Jan-48,51,0,11,"$66,336 ",No,"$261,916 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,26,Private,"$13,230 ",4,Minivan,$0 ,0,No,0,,0,$0 
935373926,1,28-Jun-60,39,1,13,"$13,765 ",No,"$82,223 ",Yes,F,<High School,Clerical,Highly Urban/ Urban,28,Private,"$22,960 ",1,Minivan,$0 ,0,No,0,1,1,"$3,505 "
991218940,0,6-Mar-49,50,0,15,"$51,006 ",No,"$182,512 ",No,M,High School,Blue Collar,Highly Rural/ Rural,52,Commercial,"$11,600 ",1,Minivan,$0 ,0,No,0,1,0,$0 
529189787,0,9-Dec-67,31,1,12,"$77,624 ",Yes,$0 ,No,F,PhD,Manager,Highly Urban/ Urban,15,Commercial,"$25,460 ",13,Pickup,$0 ,0,No,1,8,0,$0 
574409856,0,13-Jul-46,53,0,7,"$83,066 ",No,"$251,126 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,30,Private,"$6,800 ",1,SUV,$0 ,0,Yes,0,,0,$0 
806699134,0,28-Jun-48,51,0,0,$0 ,No,$0 ,No,F,<High School,Home Maker,Highly Rural/ Rural,36,Private,"$7,500 ",1,SUV,$0 ,0,No,1,4,0,$0 
47970332,0,9-Jun-46,53,0,5,"$38,467 ",No,$0 ,No,M,High School,Manager,Highly Urban/ Urban,30,Commercial,"$11,560 ",4,Pickup,"$1,231 ",3,No,1,1,0,$0 
360787695,0,23-Mar-54,45,2,12,"$51,113 ",Yes,"$204,071 ",No,M,Bachelors,Clerical,Highly Urban/ Urban,68,Commercial,"$11,110 ",1,Pickup,"$16,558 ",1,Yes,0,13,1,"$18,955 "
14489942,1,8-Jun-57,42,2,15,"$22,155 ",No,"$127,123 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,30,Private,"$3,720 ",1,Minivan,$0 ,0,No,1,15,0,$0 
615089925,0,28-Jun-43,56,0,10,"$18,237 ",No,"$128,367 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,12,Private,"$8,920 ",1,SUV,$0 ,0,Yes,0,17,1,"$2,939 "
853397784,0,5-Feb-68,31,2,13,"$9,961 ",No,"$94,727 ",Yes,F,<High School,Home Maker,Highly Rural/ Rural,53,Private,"$5,860 ",1,SUV,$0 ,0,Yes,0,4,0,$0 
817057969,0,26-Jun-57,42,0,,"$77,508 ",No,,No,M,Bachelors,Professional,Highly Urban/ Urban,38,Commercial,"$43,290 ",3,Panel Truck,"$19,942 ",3,Yes,1,8,1,"$1,923 "
691605714,0,28-Apr-43,56,0,11,"$197,493 ",No,$0 ,No,M,PhD,,Highly Urban/ Urban,21,Commercial,"$26,000 ",1,Panel Truck,"$8,018 ",4,No,5,12,0,$0 
506370377,0,1-Sep-65,34,2,0,$0 ,No,$0 ,Yes,F,High School,Student,Highly Urban/ Urban,39,Private,"$15,890 ",1,SUV,"$4,631 ",1,No,0,1,1,"$5,586 "
490644604,0,12-May-57,42,0,11,"$61,530 ",No,$0 ,No,M,Bachelors,Manager,Highly Urban/ Urban,27,Private,"$16,620 ",6,Van,$0 ,0,No,2,,0,$0 
770698930,0,17-Jun-47,52,0,16,"$135,523 ",No,"$388,666 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,18,Commercial,"$20,250 ",10,Van,"$31,672 ",3,No,4,13,0,$0 
527087402,0,15-Oct-50,49,0,13,"$55,447 ",No,$0 ,No,F,<High School,Blue Collar,Highly Urban/ Urban,5,Private,"$13,650 ",17,SUV,"$7,062 ",3,No,0,1,1,"$1,158 "
948386158,0,20-Mar-65,34,3,8,"$27,008 ",No,,Yes,F,High School,Blue Collar,Highly Urban/ Urban,17,Commercial,"$25,190 ",1,Pickup,$0 ,0,No,5,7,1,"$1,562 "
38956117,0,4-Oct-44,55,0,6,"$51,516 ",No,$0 ,No,M,Masters,,Highly Urban/ Urban,39,Commercial,"$11,940 ",10,Pickup,$0 ,0,No,0,19,0,$0 
921318752,0,29-Sep-54,45,0,8,"$40,368 ",No,"$171,248 ",Yes,F,Bachelors,Professional,Highly Rural/ Rural,37,Private,"$10,040 ",1,SUV,$0 ,0,No,0,8,0,$0 
503488088,0,18-Oct-49,50,0,6,"$41,723 ",No,"$206,552 ",Yes,M,Masters,Manager,Highly Urban/ Urban,42,Private,"$10,670 ",1,Minivan,$0 ,0,No,1,11,0,$0 
880652778,0,29-Mar-48,51,0,15,"$36,751 ",No,$0 ,No,F,PhD,Home Maker,Highly Rural/ Rural,36,Private,"$20,730 ",4,Minivan,$0 ,0,No,5,15,0,$0 
803849526,0,9-Nov-37,62,0,18,"$48,350 ",No,"$241,411 ",Yes,F,Masters,Professional,Highly Urban/ Urban,39,Private,"$16,860 ",3,Sports Car,"$27,425 ",3,No,0,16,0,$0 
394201314,0,10-Sep-45,54,0,,"$74,857 ",No,"$236,453 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,38,Private,"$14,390 ",7,Minivan,$0 ,0,No,0,11,0,$0 
548922003,0,27-Oct-46,53,0,6,"$67,816 ",No,"$247,605 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,30,Commercial,"$22,800 ",1,Panel Truck,$0 ,0,No,2,1,1,"$20,219 "
104793760,2,13-Feb-55,44,3,14,"$15,385 ",Yes,$0 ,No,F,<High School,Clerical,Highly Urban/ Urban,38,Private,"$9,670 ",3,SUV,$0 ,0,No,0,5,1,"$4,614 "
712957573,0,3-Mar-43,56,0,10,"$31,093 ",No,,Yes,M,Masters,Manager,Highly Urban/ Urban,19,Private,"$7,060 ",1,Pickup,$0 ,0,No,2,9,0,$0 
246699308,0,9-Dec-71,27,3,9,"$10,852 ",Yes,$0 ,No,F,<High School,Home Maker,Highly Urban/ Urban,59,Private,"$10,830 ",6,SUV,$0 ,0,No,1,1,1,"$3,392 "
403265081,0,2-Jun-52,47,0,12,"$56,483 ",No,"$229,334 ",Yes,F,<High School,Blue Collar,Highly Rural/ Rural,37,Commercial,"$20,960 ",1,Pickup,$0 ,0,Yes,3,7,0,$0 
601345223,0,2-Nov-46,53,0,13,"$26,429 ",No,"$163,090 ",Yes,F,<High School,Blue Collar,Highly Rural/ Rural,42,Private,"$9,440 ",1,SUV,$0 ,0,No,0,1,0,$0 
752768207,0,22-Jun-62,37,0,10,"$21,484 ",No,$0 ,No,M,High School,Clerical,Highly Urban/ Urban,35,Private,"$9,780 ",10,Pickup,"$40,648 ",3,Yes,2,1,0,$0 
488836526,0,25-Aug-59,40,0,11,"$30,069 ",No,"$168,683 ",Yes,F,High School,Clerical,Highly Urban/ Urban,41,Private,"$9,460 ",1,Sports Car,$0 ,0,Yes,1,1,1,"$7,345 "
871732998,0,3-Oct-50,49,0,7,"$176,866 ",No,$0 ,No,M,Masters,,Highly Urban/ Urban,69,Private,"$32,720 ",1,Minivan,$0 ,0,No,1,16,0,$0 
432777115,2,1-Aug-54,45,2,12,"$49,979 ",No,"$186,606 ",Yes,M,High School,Clerical,Highly Rural/ Rural,31,Commercial,"$11,000 ",4,Pickup,$0 ,0,No,1,10,0,$0 
462280428,0,21-Oct-65,34,4,16,"$72,641 ",No,"$230,443 ",Yes,M,Bachelors,Clerical,Highly Urban/ Urban,15,Private,"$4,800 ",6,Pickup,$0 ,0,No,3,9,0,$0 
533351979,0,6-Aug-54,45,0,11,"$53,556 ",No,"$167,505 ",Yes,M,<High School,Blue Collar,Highly Urban/ Urban,63,Commercial,"$21,290 ",13,Van,$0 ,0,No,0,1,0,$0 
790747427,0,7-Feb-57,42,0,14,"$40,480 ",No,"$164,701 ",Yes,M,Bachelors,Clerical,Highly Urban/ Urban,71,Commercial,"$10,830 ",6,Pickup,$0 ,0,No,0,13,1,"$14,811 "
570538751,2,10-Apr-54,45,3,0,$0 ,No,"$71,936 ",Yes,F,High School,Home Maker,Highly Rural/ Rural,36,Private,"$1,500 ",1,SUV,$0 ,0,No,2,1,0,$0 
25537181,0,13-Nov-60,39,0,12,"$70,862 ",No,"$225,345 ",Yes,M,Bachelors,Blue Collar,Highly Urban/ Urban,48,Private,"$4,740 ",6,Pickup,$0 ,0,Yes,0,6,1,"$5,005 "
50066521,0,17-Oct-42,57,0,9,"$177,380 ",No,"$422,429 ",Yes,M,PhD,Manager,Highly Urban/ Urban,31,Commercial,"$19,590 ",4,Van,$0 ,0,No,1,12,0,$0 
192744071,0,17-Jan-43,56,0,12,"$62,483 ",No,,Yes,F,Bachelors,Manager,Highly Urban/ Urban,18,Private,"$13,350 ",3,SUV,$0 ,0,No,0,8,0,$0 
180401987,0,21-Mar-57,42,0,13,,No,"$244,711 ",Yes,M,<High School,Blue Collar,Highly Rural/ Rural,24,Commercial,"$16,340 ",1,Van,"$7,523 ",4,No,0,4,0,$0 
478272261,0,26-Sep-53,46,0,,"$67,938 ",No,"$235,842 ",Yes,F,PhD,Lawyer,Highly Urban/ Urban,48,Private,"$13,690 ",1,SUV,"$4,656 ",4,No,0,13,0,$0 
179014507,0,23-Feb-56,43,0,7,"$29,435 ",No,$0 ,No,F,High School,Clerical,Highly Rural/ Rural,37,Private,"$27,500 ",4,Minivan,$0 ,0,No,3,1,0,$0 
420936375,0,9-Dec-60,38,0,0,$0 ,No,"$87,708 ",Yes,M,<High School,Student,Highly Urban/ Urban,24,Commercial,"$20,260 ",1,Van,$934 ,2,No,4,1,1,"$3,833 "
869972677,0,16-Feb-43,56,0,3,"$37,352 ",No,$0 ,No,M,Masters,Lawyer,Highly Rural/ Rural,20,Private,"$13,340 ",1,Minivan,$0 ,0,No,1,20,0,$0 
924629937,0,15-Aug-67,32,3,0,$0 ,No,$0 ,Yes,F,Bachelors,Home Maker,Highly Rural/ Rural,75,Private,"$4,700 ",6,Sports Car,$0 ,0,No,0,11,0,$0 
78448715,0,17-Mar-51,48,0,12,"$10,476 ",No,"$106,938 ",Yes,F,<High School,Student,Highly Urban/ Urban,29,Private,"$6,480 ",1,Sports Car,$0 ,0,No,0,8,0,$0 
75805969,0,19-Jul-48,51,0,0,$0 ,No,"$91,232 ",No,F,Bachelors,Home Maker,Highly Rural/ Rural,25,Private,"$1,500 ",1,SUV,$0 ,0,No,2,1,0,$0 
37965490,0,3-Jun-54,45,0,13,"$75,386 ",No,"$207,203 ",Yes,F,Masters,Manager,Highly Urban/ Urban,5,Private,"$17,570 ",1,SUV,$0 ,0,Yes,3,,0,$0 
872568300,0,2-Sep-55,44,0,8,"$79,899 ",No,$0 ,No,F,Masters,Manager,Highly Urban/ Urban,25,Private,"$9,490 ",1,Sports Car,$0 ,0,No,0,17,1,"$4,081 "
906046400,0,6-Mar-58,41,0,10,"$48,835 ",No,"$249,596 ",No,M,High School,Blue Collar,Highly Urban/ Urban,35,Commercial,"$10,480 ",6,Pickup,"$2,702 ",1,No,3,9,0,$0 
778035899,0,3-Oct-55,44,0,0,$0 ,No,"$91,344 ",Yes,F,Masters,Home Maker,Highly Urban/ Urban,39,Private,"$11,340 ",4,Minivan,$0 ,0,No,1,14,0,$0 
654917316,0,12-May-33,66,0,13,"$70,618 ",No,"$263,650 ",Yes,F,PhD,Home Maker,Highly Urban/ Urban,89,Private,"$19,810 ",6,Sports Car,$0 ,0,No,0,13,1,"$7,539 "
526211632,0,4-Sep-53,46,0,12,,No,"$355,800 ",No,F,Bachelors,Professional,Highly Urban/ Urban,36,Private,"$7,490 ",4,SUV,"$9,255 ",1,No,5,,0,$0 
46413377,0,30-Jan-48,51,0,11,"$152,462 ",No,$0 ,No,F,Masters,Manager,Highly Urban/ Urban,23,Private,"$17,930 ",13,SUV,"$6,788 ",3,No,0,14,0,$0 
686481815,0,28-Oct-56,43,0,11,"$58,251 ",No,"$210,945 ",No,M,Bachelors,Manager,Highly Urban/ Urban,57,Commercial,"$19,030 ",4,Van,$0 ,0,Yes,0,7,1,"$4,783 "
624265914,0,29-Mar-65,34,3,14,"$86,877 ",Yes,$0 ,No,F,Bachelors,Blue Collar,Highly Urban/ Urban,14,Commercial,"$13,590 ",7,Minivan,$0 ,0,No,2,14,0,$0 
446952687,0,2-Feb-55,44,2,14,"$23,541 ",No,"$171,928 ",Yes,F,<High School,Clerical,Highly Urban/ Urban,49,Private,"$6,250 ",1,SUV,$0 ,0,No,3,5,0,$0 
376805275,0,18-Dec-41,57,0,14,"$100,985 ",No,"$280,768 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,8,Private,"$22,710 ",6,SUV,"$4,531 ",3,No,2,15,0,$0 
382198324,0,19-Feb-47,52,0,13,"$43,393 ",No,,Yes,F,High School,Clerical,Highly Urban/ Urban,23,Private,"$12,890 ",1,SUV,"$10,782 ",3,No,1,1,1,"$5,254 "
503597559,0,3-Aug-67,32,3,0,$0 ,No,"$64,184 ",Yes,F,Bachelors,Home Maker,Highly Rural/ Rural,51,Private,"$13,140 ",6,Sports Car,$0 ,0,No,0,4,1,"$5,273 "
