ID,出生日期,性别,婚姻状况,学历,用车区域,车辆用途,车辆价值,车辆类别,年平均里程,年平均车速,主要行车时间,出险频率,出险强度
309956346,1958/3/29,女,已婚,高中以下,农村,个人,小于10万,SUV,小于5千,80-99,日间,1,1926
371746150,1959/3/17,男,未婚,高中,城镇,单位,10-20万,MPV,5千-1万,小于40,日间,1,361
655108878,1956/8/30,女,未婚,硕士,城镇,个人,10-20万,SUV,5千-1万,60-79,夜间,2,510
502321635,1958/10/18,女,未婚,高中以下,城镇,个人,20-30万,MPV,1万-1万5,小于40,日间,1,842
468883916,1923/5/8,男,未婚,本科,农村,个人,20-30万,MPV,小于5千,80-99,日间,1,629
85509028,1964/5/12,女,未婚,高中,城镇,单位,10-20万,轿车,小于5千,60-79,夜间,1,398
111510092,1961/5/22,男,已婚,本科,农村,个人,10-20万,轿车,1万-1万5,60-79,日间,2,564
278089528,1953/7/24,女,已婚,本科,农村,单位,10-20万,SUV,小于5千,60-79,日间,0,786
634265225,1965/8/17,男,已婚,硕士,城镇,单位,小于10万,轿车,1万-1万5,小于40,日间,1,580
336152797,1941/2/7,男,已婚,高中,城镇,单位,10-20万,轿车,小于5千,40-59,夜间,2,2561
211777607,1942/10/2,女,已婚,高中,城镇,单位,20-30万,MPV,1万-1万5,小于40,日间,3,365
437766066,1941/5/12,女,已婚,本科,城镇,个人,10-20万,MPV,5千-1万,40-59,夜间,1,328
919735146,1948/11/18,男,已婚,硕士,城镇,个人,10-20万,MPV,5千-1万,40-59,日间,1,44
459231441,1955/10/19,女,已婚,高中,城镇,单位,10-20万,SUV,1万-1万5,40-59,日间,4,139
526524770,1944/6/2,女,已婚,博士,城镇,个人,20-30万,跑车,1万-1万5,小于40,夜间,1,838
895147164,1955/2/14,女,已婚,高中,农村,单位,20-30万,轿车,1万-1万5,60-79,日间,0,4720
318016319,1971/9/19,女,已婚,高中以下,城镇,个人,小于10万,SUV,1万5-2万,小于40,夜间,0,556
71181985,1948/7/24,男,已婚,高中,城镇,单位,20-30万,卡车,1万-1万5,80-99,日间,1,772
665272382,1933/3/5,女,已婚,博士,城镇,个人,小于10万,跑车,1万5-2万,40-59,夜间,3,933
875840758,1963/10/6,男,未婚,本科,农村,个人,小于10万,MPV,1万-1万5,60-79,日间,0,382
617930532,1950/8/20,女,已婚,本科,城镇,单位,10-20万,SUV,1万5-2万,80-99,日间,3,652
209936567,1965/4/30,女,已婚,硕士,农村,个人,10-20万,跑车,小于5千,40-59,日间,1,962
376864921,1947/4/14,女,未婚,本科,城镇,个人,10-20万,SUV,大于2万,40-59,日间,3,1449
860150002,1955/10/13,男,已婚,硕士,城镇,个人,10-20万,MPV,小于5千,小于40,日间,0,520
81228703,1961/5/2,女,已婚,高中以下,城镇,个人,10-20万,MPV,5千-1万,小于40,日间,0,553
364290768,1948/11/27,女,未婚,硕士,城镇,个人,小于10万,SUV,小于5千,60-79,日间,0,538
617290547,1952/7/27,男,已婚,硕士,城镇,单位,小于10万,轿车,1万-1万5,40-59,日间,2,1620
837902783,1955/4/14,女,已婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,60-79,日间,3,1920
116871771,1954/3/28,女,未婚,高中以下,城镇,个人,10-20万,SUV,5千-1万,小于40,日间,0,204
711954140,1951/8/23,男,已婚,博士,城镇,个人,小于10万,MPV,5千-1万,小于40,夜间,0,376
359968884,1942/5/31,男,已婚,硕士,城镇,个人,10-20万,厢式货车,1万-1万5,80-99,日间,1,2330
940564263,1952/10/7,男,已婚,硕士,城镇,个人,10-20万,厢式货车,大于2万,40-59,日间,1,1068
255379444,1962/12/29,女,未婚,高中,农村,个人,10-20万,SUV,小于5千,40-59,日间,0,354
742903652,1950/8/18,男,已婚,高中,城镇,个人,20-30万,MPV,5千-1万,大于100,夜间,0,3661
928130916,1950/5/18,女,已婚,本科,农村,个人,10-20万,SUV,1万5-2万,80-99,日间,6,2250
559289747,1944/2/10,女,已婚,博士,城镇,个人,20-30万,MPV,1万5-2万,60-79,日间,0,2762
855292358,1960/8/27,男,已婚,本科,城镇,个人,10-20万,MPV,5千-1万,40-59,夜间,1,71
578066544,1947/1/17,男,已婚,高中以下,城镇,个人,10-20万,MPV,小于5千,小于40,夜间,0,132
633963606,1944/2/29,男,已婚,硕士,城镇,个人,20-30万,厢式货车,1万-1万5,80-99,夜间,1,2582
363986810,1958/1/14,男,已婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,80-99,夜间,4,909
752309500,1946/7/17,男,已婚,高中,农村,个人,10-20万,轿车,5千-1万,小于40,日间,0,2369
861034681,1966/12/14,女,已婚,高中,城镇,个人,小于10万,SUV,5千-1万,40-59,夜间,1,543
147215888,1939/5/23,女,未婚,博士,城镇,个人,30-40万,跑车,1万5-2万,小于40,夜间,1,352
748083024,1952/2/25,女,已婚,高中,农村,单位,10-20万,跑车,5千-1万,小于40,日间,0,444
161018821,1960/4/7,女,已婚,硕士,城镇,个人,10-20万,SUV,1万5-2万,60-79,日间,6,370
618040112,1943/2/4,女,未婚,硕士,城镇,个人,10-20万,SUV,5千-1万,小于40,日间,0,1380
338407124,1965/10/7,女,已婚,高中,城镇,单位,小于10万,SUV,1万5-2万,小于40,夜间,1,257
600009052,1953/10/2,男,已婚,硕士,城镇,个人,10-20万,MPV,5千-1万,60-79,夜间,2,686
619836047,1948/9/20,男,未婚,博士,城镇,个人,小于10万,MPV,5千-1万,小于40,夜间,0,819
729199936,1952/2/15,男,未婚,本科,城镇,单位,10-20万,MPV,5千-1万,小于40,日间,1,804
173124759,1959/7/16,男,未婚,硕士,城镇,个人,20-30万,MPV,1万-1万5,40-59,夜间,1,219
877214038,1964/10/2,女,已婚,本科,城镇,个人,10-20万,跑车,5千-1万,40-59,夜间,0,1892
744843458,1949/6/23,男,已婚,本科,城镇,单位,10-20万,轿车,1万-1万5,80-99,夜间,1,1304
377052151,1966/3/4,女,未婚,高中,农村,单位,小于10万,SUV,1万-1万5,40-59,日间,3,16
799079242,1948/7/2,男,已婚,本科,城镇,单位,10-20万,厢式货车,5千-1万,40-59,日间,0,195
528487556,1960/9/28,女,已婚,硕士,城镇,个人,10-20万,SUV,大于2万,40-59,日间,1,201
616789234,1954/1/8,女,已婚,本科,城镇,单位,小于10万,跑车,1万5-2万,60-79,夜间,2,749
203680274,1971/6/18,男,已婚,本科,城镇,单位,小于10万,MPV,小于5千,40-59,日间,1,957
418989581,1945/6/9,女,已婚,高中以下,城镇,个人,10-20万,跑车,大于2万,40-59,日间,2,229
591312483,1963/3/30,男,已婚,本科,城镇,单位,10-20万,MPV,1万-1万5,60-79,日间,2,1070
706593960,1941/4/12,男,未婚,本科,城镇,单位,20-30万,厢式货车,1万5-2万,40-59,日间,1,589
573840556,1956/10/18,女,未婚,高中,城镇,个人,小于10万,跑车,5千-1万,小于40,日间,0,85
834367523,1957/5/20,男,未婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,40-59,日间,1,1857
399326465,1946/10/18,男,已婚,本科,城镇,单位,20-30万,卡车,大于2万,40-59,夜间,5,987
32550499,1946/1/27,女,已婚,高中以下,城镇,个人,小于10万,跑车,1万-1万5,40-59,日间,0,505
789498504,1958/12/31,女,未婚,本科,农村,单位,小于10万,SUV,5千-1万,40-59,日间,0,156
849526552,1958/2/27,男,未婚,本科,农村,单位,20-30万,卡车,小于5千,小于40,日间,2,370
930659497,1954/4/24,女,已婚,高中以下,农村,个人,小于10万,SUV,大于2万,40-59,夜间,8,243
843933160,1953/8/3,女,未婚,本科,城镇,单位,30-40万,厢式货车,5千-1万,80-99,日间,2,630
865040392,1961/2/4,男,已婚,本科,农村,单位,10-20万,MPV,1万-1万5,小于40,夜间,0,198
338434340,1939/11/9,男,已婚,博士,城镇,个人,20-30万,MPV,5千-1万,60-79,日间,3,1089
809228729,1955/12/15,女,已婚,高中以下,城镇,个人,20-30万,MPV,1万5-2万,40-59,日间,0,801
702857598,1946/10/30,女,已婚,博士,城镇,个人,小于10万,SUV,1万-1万5,40-59,夜间,2,567
83085878,1953/6/21,男,已婚,博士,城镇,单位,30-40万,卡车,5千-1万,小于40,日间,0,222
786298380,1962/11/13,男,未婚,硕士,农村,单位,20-30万,卡车,5千-1万,大于100,日间,2,8927
972082697,1948/9/7,女,已婚,本科,城镇,个人,20-30万,跑车,1万-1万5,40-59,日间,0,1310
228836936,1961/2/25,男,未婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,80-99,日间,5,182
156788842,1947/6/6,男,已婚,高中以下,城镇,个人,小于10万,轿车,1万5-2万,小于40,日间,1,374
219754330,1951/11/16,男,未婚,本科,城镇,单位,10-20万,厢式货车,1万-1万5,80-99,夜间,0,1259
531895374,1944/7/2,女,已婚,高中,城镇,单位,20-30万,跑车,大于2万,小于40,夜间,5,923
982093332,1965/11/25,男,已婚,高中以下,农村,个人,10-20万,MPV,1万-1万5,小于40,日间,1,1703
9697388,1968/3/15,男,已婚,高中,城镇,个人,小于10万,轿车,1万5-2万,60-79,日间,2,217
705372363,1875-06-21,女,已婚,高中,城镇,个人,小于10万,SUV,1万-1万5,60-79,日间,0,8
512956250,1966/1/16,男,已婚,高中,城镇,个人,小于10万,MPV,1万-1万5,大于100,日间,3,1667
5268940,1963/4/22,女,已婚,本科,城镇,单位,小于10万,SUV,5千-1万,小于40,日间,1,86
197331534,1972/7/21,女,未婚,高中以下,城镇,个人,小于10万,SUV,1万-1万5,小于40,日间,1,180
306178262,1946/5/26,女,已婚,硕士,城镇,单位,30-40万,卡车,5千-1万,小于40,日间,0,1
185420697,1960/5/10,女,未婚,高中以下,城镇,个人,小于10万,跑车,1万5-2万,40-59,日间,4,40
391361740,1967/4/4,女,已婚,高中以下,农村,个人,小于10万,跑车,5千-1万,60-79,夜间,2,299
150380035,1956/2/28,男,已婚,高中以下,农村,个人,20-30万,厢式货车,5千-1万,小于40,夜间,0,777
839627938,1947/9/29,男,未婚,高中,农村,单位,10-20万,MPV,1万-1万5,40-59,夜间,3,1168
955298287,1949/7/16,女,未婚,硕士,城镇,个人,10-20万,SUV,小于5千,小于40,日间,1,139
772521714,1948/1/16,男,未婚,博士,城镇,个人,20-30万,厢式货车,小于5千,40-59,夜间,3,174
384332699,1953/12/27,女,已婚,本科,城镇,单位,30-40万,轿车,5千-1万,小于40,日间,1,283
143029080,1946/1/30,女,已婚,本科,城镇,个人,10-20万,SUV,1万-1万5,40-59,夜间,2,1359
491181019,1957/5/30,女,未婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,40-59,夜间,3,442
430513091,1952/1/14,女,已婚,高中以下,农村,个人,小于10万,SUV,5千-1万,40-59,日间,1,276
914413360,1958/1/14,女,已婚,高中,农村,个人,小于10万,跑车,5千-1万,小于40,日间,0,410
899324979,1950/6/20,男,已婚,博士,城镇,个人,10-20万,MPV,5千-1万,小于40,夜间,1,576
99001090,1954/3/4,女,未婚,硕士,城镇,个人,10-20万,SUV,1万5-2万,40-59,日间,1,338
162650357,1947/6/28,女,已婚,高中,农村,个人,小于10万,SUV,5千-1万,小于40,夜间,0,441
824014076,1949/1/19,女,未婚,本科,城镇,个人,10-20万,MPV,1万-1万5,60-79,日间,4,796
431942614,1948/3/6,男,已婚,本科,城镇,单位,20-30万,卡车,1万-1万5,大于100,夜间,2,131
264990259,1942/9/3,女,已婚,硕士,农村,个人,小于10万,跑车,大于2万,小于40,日间,2,779
26465136,1954/4/14,女,已婚,硕士,城镇,个人,10-20万,SUV,5千-1万,60-79,日间,1,323
791714037,1949/6/25,女,未婚,本科,城镇,个人,10-20万,SUV,1万-1万5,80-99,日间,3,869
877178697,1958/1/19,女,已婚,高中,城镇,个人,小于10万,跑车,1万5-2万,60-79,夜间,2,568
573265015,1952/12/30,男,已婚,高中,农村,个人,10-20万,MPV,小于5千,40-59,日间,2,7
978330238,1959/5/25,男,已婚,高中,城镇,单位,10-20万,轿车,1万-1万5,80-99,日间,4,780
877774863,1951/3/20,女,已婚,本科,城镇,个人,小于10万,跑车,小于5千,40-59,日间,1,767
774223374,1953/4/27,男,已婚,高中,城镇,单位,20-30万,MPV,小于5千,小于40,日间,0,184
449152013,1942/3/17,女,未婚,高中以下,农村,个人,10-20万,MPV,1万5-2万,80-99,夜间,2,231
351021322,1953/7/8,女,未婚,硕士,城镇,个人,10-20万,MPV,5千-1万,80-99,日间,6,2851
61725370,1942/5/16,女,未婚,本科,城镇,个人,10-20万,SUV,1万-1万5,60-79,日间,2,19
36109311,1940/2/3,女,已婚,博士,城镇,个人,20-30万,轿车,小于5千,60-79,夜间,2,672
608531761,1945/1/2,女,已婚,本科,城镇,个人,10-20万,SUV,5千-1万,40-59,夜间,2,238
762523260,1968/9/29,男,已婚,高中以下,城镇,单位,20-30万,厢式货车,大于2万,40-59,日间,6,1331
260262372,1966/7/3,女,已婚,高中以下,农村,个人,小于10万,跑车,1万-1万5,40-59,日间,0,121
989669607,1964/9/12,男,已婚,本科,城镇,单位,10-20万,厢式货车,5千-1万,40-59,夜间,2,604
650499609,1961/2/3,女,已婚,本科,城镇,个人,小于10万,SUV,大于2万,80-99,日间,9,468
590669743,1955/3/4,男,未婚,高中以下,城镇,个人,小于10万,轿车,5千-1万,60-79,夜间,0,670
699842192,1969/11/14,男,未婚,高中以下,城镇,单位,30-40万,卡车,小于5千,小于40,日间,0,787
694317803,1956/6/21,女,已婚,高中,城镇,个人,10-20万,MPV,1万-1万5,40-59,日间,3,1261
434092377,1950/10/9,女,未婚,高中,农村,单位,10-20万,SUV,1万5-2万,60-79,日间,3,175
336934366,1969/11/27,男,已婚,高中,城镇,单位,10-20万,MPV,1万-1万5,40-59,日间,2,365
857718623,1877-10-01,女,已婚,硕士,城镇,个人,小于10万,跑车,1万-1万5,80-99,日间,2,429
291344052,1946/1/8,女,已婚,本科,城镇,个人,小于10万,SUV,1万5-2万,小于40,日间,1,144
234885740,1960/11/27,男,未婚,本科,农村,单位,10-20万,轿车,5千-1万,60-79,夜间,1,712
957801896,1952/6/5,男,已婚,本科,城镇,单位,小于10万,轿车,5千-1万,小于40,日间,1,745
73552947,1943/12/21,男,已婚,硕士,农村,单位,20-30万,卡车,大于2万,60-79,日间,4,642
483658286,1957/7/18,男,已婚,本科,城镇,单位,小于10万,轿车,5千-1万,40-59,日间,1,1892
346585575,1942/11/9,男,已婚,本科,农村,单位,10-20万,MPV,1万-1万5,60-79,日间,2,2253
280841883,1952/4/24,男,已婚,高中以下,城镇,单位,小于10万,轿车,1万-1万5,小于40,夜间,1,246
720107199,1968/11/17,女,已婚,本科,城镇,个人,10-20万,SUV,5千-1万,小于40,夜间,0,212
73710290,1941/8/3,男,已婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,40-59,夜间,3,77
5103700,1952/3/21,女,已婚,高中,城镇,单位,10-20万,SUV,小于5千,60-79,夜间,3,625
468729757,1951/4/24,男,已婚,本科,城镇,个人,小于10万,轿车,1万-1万5,40-59,日间,1,991
2723173,1960/9/10,女,未婚,博士,城镇,单位,20-30万,轿车,大于2万,小于40,日间,3,1161
19049127,1963/9/4,女,已婚,高中以下,城镇,个人,10-20万,SUV,5千-1万,大于100,日间,0,3469
279799481,1960/2/21,男,已婚,本科,农村,个人,10-20万,MPV,5千-1万,小于40,日间,2,1076
96622902,1958/8/12,女,已婚,高中,城镇,个人,10-20万,跑车,1万5-2万,小于40,日间,1,62
550261497,1949/10/6,女,已婚,本科,农村,个人,10-20万,跑车,大于2万,80-99,日间,6,339
853266389,1963/7/23,女,未婚,本科,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,0,284
991182013,1953/2/7,男,已婚,本科,城镇,单位,20-30万,卡车,5千-1万,80-99,日间,3,2259
151384507,1947/9/5,女,未婚,博士,城镇,个人,20-30万,MPV,1万-1万5,60-79,夜间,5,3032
803383169,1953/8/26,女,已婚,本科,城镇,单位,20-30万,轿车,1万-1万5,40-59,夜间,2,116
140817281,1969/4/7,男,已婚,高中,城镇,个人,小于10万,轿车,小于5千,大于100,日间,0,1249
929891515,1946/7/24,男,未婚,高中,城镇,个人,10-20万,MPV,5千-1万,80-99,日间,4,8531
657017078,1943/7/9,女,未婚,本科,城镇,个人,小于10万,SUV,5千-1万,小于40,日间,0,148
99527597,1947/5/18,女,未婚,本科,农村,单位,30-40万,轿车,大于2万,小于40,日间,1,411
304660699,1952/2/1,男,未婚,高中,城镇,单位,小于10万,轿车,1万5-2万,60-79,日间,0,551
360133721,1966/4/26,女,已婚,高中,城镇,个人,10-20万,MPV,1万5-2万,小于40,日间,1,154
578071481,1944/9/14,女,已婚,本科,城镇,个人,小于10万,SUV,1万-1万5,小于40,日间,0,766
284849288,1947/1/23,男,未婚,本科,城镇,单位,小于10万,MPV,5千-1万,60-79,日间,2,53
367189919,1962/9/2,女,未婚,高中,农村,个人,10-20万,MPV,1万5-2万,80-99,夜间,4,944
146260479,1955/6/9,男,未婚,硕士,城镇,个人,10-20万,轿车,1万-1万5,80-99,夜间,4,45
453314305,1954/6/11,女,已婚,硕士,城镇,单位,30-40万,厢式货车,1万5-2万,80-99,夜间,1,163
655182815,1947/1/18,女,已婚,高中,农村,个人,小于10万,跑车,小于5千,40-59,夜间,0,752
302727809,1942/3/19,男,未婚,博士,城镇,单位,30-40万,卡车,1万-1万5,40-59,日间,1,678
153223200,1948/3/7,女,未婚,硕士,城镇,单位,20-30万,轿车,小于5千,小于40,日间,0,651
14489942,1957/6/8,男,已婚,硕士,城镇,个人,小于10万,轿车,5千-1万,小于40,日间,0,497
197703607,1953/11/10,男,已婚,本科,农村,单位,30-40万,卡车,5千-1万,小于40,日间,0,255
908411110,1961/8/8,男,已婚,本科,城镇,单位,10-20万,MPV,5千-1万,40-59,夜间,1,2811
910313436,1941/2/23,男,已婚,本科,城镇,单位,20-30万,卡车,1万-1万5,60-79,夜间,1,2339
715001655,1963/3/12,女,已婚,本科,农村,个人,10-20万,SUV,5千-1万,小于40,夜间,1,606
5489257,1958/9/12,女,已婚,本科,城镇,单位,10-20万,SUV,5千-1万,80-99,夜间,1,762
153651182,1957/8/19,女,已婚,硕士,城镇,个人,10-20万,SUV,大于2万,小于40,日间,6,287
251750409,1960/3/3,女,未婚,高中,农村,单位,10-20万,MPV,小于5千,小于40,日间,2,141
115937071,1883-10-29,男,已婚,高中,城镇,个人,小于10万,MPV,5千-1万,60-79,日间,1,1525
712358057,1953/10/12,女,已婚,硕士,城镇,个人,10-20万,SUV,大于2万,大于100,夜间,5,3129
112814971,1952/1/21,男,已婚,本科,城镇,个人,小于10万,轿车,1万-1万5,80-99,日间,6,1196
158952625,1956/11/16,男,已婚,硕士,城镇,个人,小于10万,轿车,1万5-2万,60-79,日间,1,725
217665178,1949/12/18,女,已婚,硕士,城镇,个人,10-20万,SUV,1万-1万5,小于40,日间,0,15
55524088,1971/2/18,女,已婚,高中,城镇,个人,10-20万,SUV,1万-1万5,大于100,日间,2,3148
904808608,1937/10/16,男,已婚,本科,农村,单位,10-20万,轿车,1万-1万5,小于40,夜间,1,113
563009193,1949/9/17,女,未婚,本科,农村,个人,20-30万,SUV,小于5千,大于100,日间,0,9299
513469194,1953/6/7,男,未婚,硕士,城镇,个人,20-30万,MPV,1万5-2万,40-59,日间,4,546
45046599,1939/7/18,男,未婚,硕士,城镇,单位,30-40万,卡车,5千-1万,60-79,日间,5,584
858966351,1942/10/16,女,已婚,高中,农村,个人,10-20万,MPV,1万-1万5,小于40,日间,0,132
988809247,1958/9/18,男,已婚,高中,农村,个人,10-20万,MPV,1万5-2万,60-79,夜间,4,845
342815012,1960/3/5,女,已婚,高中,农村,个人,10-20万,跑车,1万5-2万,80-99,日间,1,2168
451527947,1946/1/13,男,已婚,博士,城镇,单位,30-40万,卡车,1万5-2万,80-99,夜间,4,1502
798286468,1946/4/1,男,已婚,硕士,农村,个人,20-30万,厢式货车,1万5-2万,60-79,夜间,3,300
99663482,1960/11/26,男,已婚,硕士,城镇,单位,20-30万,厢式货车,1万5-2万,80-99,日间,4,341
30585983,1954/3/28,女,已婚,本科,城镇,单位,10-20万,SUV,5千-1万,小于40,日间,1,521
142190270,1960/2/14,女,未婚,博士,城镇,个人,30-40万,厢式货车,1万5-2万,60-79,夜间,3,857
19803940,1959/8/28,男,已婚,高中,城镇,单位,30-40万,卡车,1万-1万5,60-79,日间,1,4105
509887154,1945/12/26,男,未婚,硕士,农村,个人,10-20万,MPV,大于2万,60-79,日间,5,3097
519840483,1959/7/4,女,已婚,高中,农村,单位,20-30万,轿车,5千-1万,40-59,日间,1,675
886539014,1951/1/10,女,未婚,高中,城镇,单位,小于10万,SUV,5千-1万,小于40,日间,0,831
501758579,1946/3/19,女,未婚,本科,城镇,个人,20-30万,跑车,1万-1万5,小于40,夜间,0,29
148000982,1956/10/2,女,已婚,高中以下,农村,个人,小于10万,跑车,1万5-2万,60-79,日间,3,934
484833042,1944/5/8,男,未婚,硕士,城镇,个人,30-40万,MPV,1万5-2万,大于100,日间,1,2255
534146705,1948/12/5,女,已婚,博士,城镇,单位,30-40万,轿车,1万5-2万,40-59,夜间,3,1005
168068074,1952/2/9,男,已婚,高中,城镇,单位,小于10万,轿车,小于5千,40-59,日间,0,569
113640659,1951/5/13,女,已婚,高中,城镇,个人,10-20万,SUV,5千-1万,60-79,日间,2,11
632514834,1958/11/16,女,未婚,高中,城镇,个人,小于10万,SUV,1万5-2万,小于40,日间,4,1284
214961196,1956/12/14,女,已婚,高中,城镇,个人,10-20万,SUV,1万-1万5,40-59,夜间,3,1236
255890039,1959/2/18,女,未婚,本科,城镇,单位,10-20万,SUV,5千-1万,40-59,日间,1,1167
627882617,1957/4/25,男,未婚,博士,城镇,单位,20-30万,卡车,1万-1万5,60-79,日间,2,1863
266622586,1959/5/26,男,未婚,高中,农村,单位,10-20万,轿车,1万-1万5,80-99,日间,0,165
628558026,1947/11/22,女,已婚,硕士,城镇,个人,10-20万,SUV,1万5-2万,60-79,日间,2,1998
374054250,1949/12/1,男,已婚,高中,城镇,单位,20-30万,卡车,1万5-2万,大于100,日间,2,1497
401442272,1943/3/27,男,已婚,本科,农村,个人,30-40万,MPV,1万-1万5,40-59,夜间,4,1484
179424588,1935/1/26,男,未婚,本科,城镇,个人,20-30万,MPV,1万-1万5,60-79,日间,2,634
457270139,1949/6/21,男,已婚,高中,城镇,单位,小于10万,轿车,5千-1万,40-59,日间,2,804
37014855,1955/3/2,男,已婚,硕士,城镇,单位,20-30万,卡车,1万-1万5,小于40,日间,0,58
497179696,1959/10/20,女,已婚,博士,城镇,个人,10-20万,SUV,5千-1万,40-59,日间,1,527
341780638,1942/4/24,男,未婚,硕士,城镇,单位,20-30万,卡车,1万5-2万,60-79,日间,1,865
446639717,1953/12/18,女,已婚,硕士,城镇,个人,20-30万,MPV,小于5千,小于40,日间,0,571
146100539,1957/6/27,女,未婚,高中,城镇,个人,20-30万,跑车,1万5-2万,40-59,夜间,0,354
959778671,1949/12/28,男,未婚,高中以下,城镇,个人,10-20万,轿车,1万-1万5,40-59,夜间,0,2473
30353120,1943/6/1,女,已婚,硕士,城镇,个人,小于10万,SUV,小于5千,60-79,日间,4,349
952493302,1941/2/28,男,未婚,本科,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,1,1381
879619807,1945/2/20,男,已婚,硕士,城镇,个人,小于10万,轿车,1万5-2万,60-79,日间,7,919
700043765,1954/9/11,女,已婚,本科,城镇,个人,20-30万,SUV,1万-1万5,小于40,日间,3,114
146989842,1950/4/10,男,未婚,硕士,城镇,个人,10-20万,厢式货车,5千-1万,40-59,日间,1,529
477827686,1944/10/2,女,已婚,高中,城镇,单位,10-20万,轿车,1万-1万5,40-59,日间,1,1004
288703684,1964/4/13,女,已婚,硕士,城镇,个人,小于10万,SUV,小于5千,40-59,日间,0,1124
355027902,1942/12/12,男,未婚,硕士,城镇,单位,30-40万,卡车,小于5千,60-79,日间,1,96
789902663,1959/11/12,女,未婚,博士,城镇,个人,20-30万,MPV,1万5-2万,小于40,夜间,0,13
924730128,1956/5/27,男,未婚,硕士,城镇,个人,30-40万,MPV,1万-1万5,小于40,日间,1,409
694914388,1958/11/30,男,已婚,高中,农村,单位,10-20万,MPV,1万-1万5,小于40,日间,2,138
225837822,1951/10/8,男,未婚,本科,农村,单位,10-20万,轿车,5千-1万,小于40,夜间,0,60
198047433,1951/4/14,女,未婚,本科,城镇,个人,小于10万,SUV,1万5-2万,小于40,日间,1,349
452373400,1955/8/9,男,已婚,高中,城镇,单位,小于10万,MPV,小于5千,小于40,日间,0,125
249889271,1938/10/10,女,已婚,硕士,农村,个人,10-20万,跑车,1万-1万5,60-79,日间,0,204
261603289,1962/8/17,女,未婚,本科,城镇,单位,30-40万,厢式货车,大于2万,40-59,日间,4,388
303260967,1955/3/31,女,已婚,高中,城镇,单位,20-30万,卡车,1万5-2万,小于40,日间,0,701
59838903,1946/2/23,女,已婚,博士,城镇,个人,30-40万,SUV,1万-1万5,40-59,夜间,2,562
520572159,1959/10/19,男,未婚,本科,城镇,单位,20-30万,MPV,1万5-2万,40-59,日间,0,11
713692930,1961/8/18,男,未婚,高中,城镇,个人,小于10万,MPV,1万-1万5,60-79,日间,1,326
645649538,1955/4/16,女,已婚,高中,城镇,个人,小于10万,SUV,小于5千,60-79,日间,2,992
120868496,1945/2/11,男,未婚,硕士,城镇,个人,30-40万,MPV,1万-1万5,40-59,日间,1,259
202001712,1967/11/6,女,已婚,硕士,城镇,个人,10-20万,SUV,5千-1万,40-59,日间,1,731
700039910,1958/9/25,女,已婚,硕士,城镇,个人,10-20万,MPV,小于5千,40-59,夜间,1,42
223978655,1962/3/12,男,未婚,博士,城镇,个人,10-20万,MPV,5千-1万,小于40,夜间,0,203
559769606,1965/3/4,女,未婚,硕士,农村,个人,10-20万,跑车,1万5-2万,小于40,日间,1,205
839444177,1961/10/6,男,未婚,高中,农村,个人,小于10万,轿车,1万-1万5,小于40,日间,0,60
154661302,1946/12/9,男,已婚,硕士,城镇,个人,小于10万,MPV,1万5-2万,小于40,日间,5,51
449413681,1960/10/24,女,未婚,本科,城镇,个人,小于10万,SUV,1万-1万5,40-59,夜间,0,832
386440451,1937/2/17,女,已婚,硕士,城镇,个人,20-30万,SUV,5千-1万,小于40,日间,0,4286
498284959,1952/2/29,男,已婚,高中,城镇,个人,小于10万,轿车,大于2万,40-59,夜间,4,2333
107491590,1957/12/19,女,未婚,本科,农村,个人,小于10万,跑车,小于5千,40-59,日间,2,66
849850677,1949/3/22,男,已婚,硕士,城镇,个人,小于10万,MPV,1万-1万5,大于100,日间,0,2264
184803767,1952/6/28,女,已婚,硕士,城镇,个人,20-30万,SUV,小于5千,40-59,日间,0,279
411096665,1963/5/8,男,未婚,高中以下,城镇,单位,小于10万,轿车,大于2万,40-59,夜间,4,346
708997692,1954/4/27,女,已婚,高中,城镇,个人,小于10万,SUV,1万-1万5,小于40,夜间,0,51
578202014,1967/2/12,男,未婚,高中以下,城镇,单位,20-30万,卡车,1万5-2万,60-79,日间,0,796
960732611,1953/4/9,女,未婚,本科,城镇,个人,10-20万,跑车,小于5千,60-79,日间,1,60
471957412,1943/11/30,女,已婚,硕士,城镇,个人,小于10万,跑车,1万5-2万,80-99,日间,4,788
892542306,1940/8/16,女,已婚,本科,城镇,个人,小于10万,跑车,小于5千,小于40,日间,1,586
489736792,1945/7/5,男,已婚,高中以下,城镇,个人,10-20万,厢式货车,小于5千,小于40,夜间,1,242
604246933,1971/6/24,女,已婚,本科,农村,个人,20-30万,MPV,1万-1万5,80-99,日间,4,5665
740698592,1956/12/6,男,未婚,本科,城镇,单位,小于10万,轿车,小于5千,40-59,日间,0,469
449161993,1944/8/21,女,已婚,高中以下,城镇,个人,小于10万,SUV,大于2万,60-79,日间,3,1149
