ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,PARENT1,MSTATUS,GENDER,URBANICITY,TRAVTIME,CAR_USE,BLUEBOOK,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,EDUCATION_<High School,EDUCATION_High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,OCCUPATION_Blue Collar,OCCUPATION_Clerical,OCCUPATION_Doctor,OCCUPATION_Home Maker,OCCUPATION_Lawyer,OCCUPATION_Manager,OCCUPATION_Professional,OCCUPATION_Student,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_Sports Car,CAR_TYPE_Van,CLAIM_FLAG,CLM_AMT
308399089,0,44.0,2,13.0,0,1,1,0,47,1,18580.0,0.0,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
903938635,1,42.0,3,17.0,0,1,1,0,47,1,11530.0,0.0,0,0,1,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
118712896,0,61.0,2,18.0,0,1,1,1,35,0,11040.0,1465.0,2,0,0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
923722464,0,53.0,0,10.0,0,0,1,1,42,1,22730.0,19644.0,2,1,5,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
57268815,0,43.0,0,12.0,0,0,1,1,63,0,9400.0,0.0,0,0,3,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7571.0
247069987,0,52.0,0,9.0,0,0,0,1,26,0,18910.0,0.0,0,0,0,12.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
67922648,0,49.0,0,11.0,0,1,1,1,49,1,6560.0,0.0,0,0,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
566567804,0,50.0,0,0.0,0,0,0,0,48,0,6500.0,0.0,0,0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
276466650,0,48.0,0,10.0,0,1,1,1,38,1,11450.0,0.0,0,0,0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
662174390,0,47.0,0,8.0,0,0,1,1,9,1,36260.0,9196.0,4,0,2,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
915558193,0,48.0,0,16.0,0,0,1,1,18,0,32140.0,0.0,0,0,0,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
853742774,0,58.0,0,19.0,0,1,1,0,57,1,25530.0,0.0,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
704076886,0,57.0,0,4.0,0,0,1,1,29,0,12950.0,0.0,0,0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
241169153,0,58.0,0,13.0,0,1,1,1,36,0,19480.0,0.0,0,0,2,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
335557218,0,27.0,1,10.0,1,0,0,1,33,0,8620.0,3700.0,2,0,5,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3280.0
967096094,3,39.0,3,11.0,1,0,0,1,20,0,17560.0,0.0,0,0,1,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
957242334,0,33.0,3,9.0,0,1,0,1,37,0,8090.0,504.0,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
306194395,1,43.0,3,15.0,0,1,1,1,30,1,33110.0,610.0,4,0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5273.0
149932109,0,40.0,1,11.0,1,0,1,1,41,0,7240.0,0.0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1207.0
941624863,0,42.0,0,12.0,0,1,0,1,64,0,11780.0,0.0,0,1,6,11.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7893.0
777891153,1,45.0,2,16.0,0,1,1,1,39,0,7970.0,10037.0,3,1,5,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
539613604,0,54.0,0,14.0,0,0,1,1,5,0,12830.0,6815.0,1,0,6,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
68839515,0,39.0,0,11.0,0,0,1,1,38,0,8330.0,0.0,0,0,0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3829.0
43102423,0,57.0,0,11.0,0,0,1,1,52,1,24370.0,10457.0,2,0,0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,34640.0
522412728,0,29.0,1,12.0,0,1,1,1,17,1,6850.0,40703.0,2,1,4,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1807.0
411355078,2,42.0,3,12.0,0,1,1,1,5,1,18840.0,8835.0,2,0,4,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
232409462,0,45.0,0,12.0,0,0,1,0,33,0,19920.0,0.0,0,0,0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
878494502,0,47.0,0,14.0,0,1,1,1,49,1,28380.0,0.0,0,0,0,19.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
827520459,0,53.0,0,15.0,0,1,0,1,11,1,25540.0,1037.0,1,0,2,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
307718148,0,56.0,0,13.0,0,1,1,1,44,1,15960.0,7825.0,3,0,6,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
451843366,0,24.0,1,10.0,1,0,0,1,16,1,22330.0,0.0,0,0,3,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3033.0
318075197,1,63.0,1,2.0,0,1,0,1,28,0,15700.0,0.0,0,1,2,19.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8633.0
940927879,0,42.0,2,13.0,0,1,0,0,78,1,38870.0,0.0,0,0,0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
464738176,0,41.0,0,0.0,0,0,0,0,44,0,1500.0,0.0,0,0,2,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
401251390,0,55.0,0,12.0,0,0,1,1,39,1,9310.0,0.0,0,0,0,14.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9543.0
208280446,3,49.0,0,11.0,0,1,1,0,41,0,6000.0,0.0,0,0,4,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
213733981,1,41.0,3,13.0,0,1,0,1,30,0,13520.0,3469.0,2,0,4,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
37905119,0,43.0,2,16.0,0,1,0,1,37,0,3800.0,35062.0,2,1,0,16.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
312125328,0,46.0,0,5.0,0,0,1,1,5,1,24860.0,3777.0,1,0,5,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20057040,0,40.0,0,12.0,0,0,0,1,21,0,19520.0,0.0,0,1,2,19.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
640252496,0,39.0,0,9.0,0,0,0,0,44,0,7010.0,0.0,0,0,0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
168009220,0,53.0,0,13.0,0,1,1,1,45,0,13540.0,10345.0,2,0,4,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1538.0
251851062,0,41.0,0,8.0,0,0,1,0,27,1,9280.0,0.0,0,1,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
117358712,0,30.0,1,8.0,1,0,0,1,40,0,5820.0,0.0,0,1,2,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3518.0
629304541,0,48.0,0,13.0,0,1,1,1,23,0,10060.0,3149.0,2,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
521516607,0,37.0,0,12.0,0,1,1,1,21,0,19440.0,0.0,0,0,0,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
521754788,0,30.0,2,13.0,0,1,1,0,33,1,14890.0,0.0,0,0,1,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
845473829,0,47.0,0,11.0,0,1,1,1,51,0,15940.0,22195.0,1,1,4,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
235850783,0,44.0,3,16.0,0,1,0,1,42,0,10750.0,6733.0,1,0,4,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5153.0
797925473,2,45.0,2,0.0,0,1,0,0,60,0,6000.0,0.0,0,0,4,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
7979604,0,57.0,0,14.0,0,1,1,1,41,1,25380.0,35371.0,3,1,0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
30227866,0,52.0,0,13.0,0,0,1,1,20,0,6700.0,4663.0,2,0,1,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
597997984,0,53.0,0,13.0,0,0,1,0,34,0,17750.0,0.0,0,0,2,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
931111115,0,58.0,0,9.0,0,1,0,0,30,1,13040.0,19582.0,1,0,4,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
640239709,0,40.0,0,0.0,0,0,0,1,40,1,5500.0,0.0,0,1,5,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4622.0
490906103,0,36.0,2,13.0,0,1,0,1,44,0,19790.0,0.0,0,0,0,18.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
399724487,0,46.0,0,13.0,0,0,1,1,35,1,12020.0,42789.0,2,0,2,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
631867230,1,42.0,1,9.0,0,1,1,1,36,1,10830.0,0.0,0,0,0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
552882821,0,39.0,0,9.0,0,0,0,1,5,1,20080.0,0.0,0,0,2,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5247.0
693656622,0,49.0,0,11.0,0,1,0,0,16,1,12660.0,0.0,0,0,0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
193468872,0,34.0,4,16.0,0,1,1,0,5,1,34700.0,0.0,0,0,0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
278503895,0,53.0,0,14.0,0,1,0,1,17,0,14690.0,0.0,0,1,0,14.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
65426727,0,25.0,1,10.0,1,0,1,1,28,0,18850.0,0.0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4934.0
631221670,0,44.0,1,13.0,0,1,0,1,31,0,26420.0,0.0,0,1,0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
797612365,3,38.0,3,17.0,0,1,1,1,39,1,5620.0,0.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4102.0
135804360,0,42.0,0,4.0,0,1,1,1,44,0,5700.0,0.0,0,0,0,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
566413932,0,28.0,2,8.0,0,1,0,1,5,1,10980.0,8079.0,2,0,3,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2730.0
335536954,0,42.0,0,10.0,0,0,0,0,36,1,24500.0,0.0,0,0,0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
923570380,0,34.0,0,10.0,0,0,0,1,28,0,20070.0,0.0,0,0,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
569865972,0,38.0,3,14.0,1,0,0,1,26,0,6210.0,24066.0,1,1,0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15871.0
566109162,0,36.0,2,11.0,1,0,0,0,39,0,2850.0,1468.0,1,0,5,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
607277342,0,49.0,0,12.0,0,0,0,1,5,0,10880.0,0.0,0,1,0,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
310941047,0,34.0,4,16.0,0,1,0,1,35,0,19020.0,0.0,0,1,0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
291545732,0,48.0,0,11.0,0,0,0,1,16,1,8850.0,0.0,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2251.0
498954294,0,32.0,4,12.0,0,1,1,1,34,0,13250.0,35363.0,1,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
157774466,0,45.0,0,10.0,0,0,1,1,30,1,12100.0,9030.0,1,0,5,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
944223013,0,45.0,0,13.0,0,1,1,1,23,1,19260.0,4578.0,1,0,7,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
31140853,0,41.0,3,13.0,1,0,0,1,7,0,7270.0,0.0,0,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
317313846,0,56.0,0,13.0,0,1,1,1,56,0,14430.0,8586.0,1,0,4,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
384843631,0,40.0,0,9.0,0,0,0,1,11,0,8210.0,0.0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
504957302,0,54.0,0,10.0,0,1,1,1,35,1,15870.0,8877.0,1,0,6,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5161.0
318176670,0,47.0,0,12.0,0,1,1,1,52,1,26410.0,0.0,0,1,0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
122198561,0,34.0,1,11.0,1,0,1,1,9,1,4940.0,0.0,0,0,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
205800569,0,41.0,0,8.0,0,1,0,1,5,0,16040.0,0.0,0,1,1,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
678350409,0,69.0,1,14.0,0,1,0,0,26,0,9350.0,0.0,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
269224882,0,61.0,0,0.0,0,0,1,0,29,0,20480.0,0.0,0,0,0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
994581910,0,41.0,2,15.0,0,1,1,1,16,0,17050.0,0.0,0,0,4,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
481557745,0,30.0,4,13.0,0,1,1,1,52,1,30810.0,2630.0,2,0,2,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
983539902,0,44.0,0,14.0,0,0,1,1,11,0,16550.0,3584.0,2,0,4,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
737325230,0,49.0,0,7.0,0,1,0,1,25,1,8010.0,21383.0,2,0,7,11.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
193323436,0,48.0,0,11.0,0,1,1,1,47,0,1500.0,0.0,0,0,3,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3374.0
351445160,0,42.0,0,11.0,0,0,0,1,45,0,18170.0,6784.0,2,0,4,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2581.0
724469812,0,42.0,0,12.0,0,0,1,1,72,0,13760.0,2209.0,3,0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0
826891719,0,36.0,0,10.0,0,0,0,1,34,0,9200.0,4633.0,1,0,5,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3404.0
520359712,0,50.0,0,4.0,0,1,1,1,40,1,24550.0,15917.0,2,1,2,20.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
845706926,0,41.0,0,11.0,0,1,0,1,14,0,14320.0,0.0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
729199936,0,47.0,0,9.0,0,0,1,1,14,1,12040.0,0.0,0,0,2,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
744442923,0,34.0,3,11.0,0,1,0,1,24,1,1780.0,2989.0,3,0,7,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
164145388,0,57.0,0,14.0,0,1,0,1,29,0,7200.0,0.0,0,1,0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
910481549,0,56.0,0,14.0,0,1,1,1,44,0,16300.0,0.0,0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
801539934,0,56.0,0,13.0,0,0,0,1,14,0,15000.0,0.0,0,0,1,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
380398251,2,42.0,2,0.0,0,1,1,1,10,0,19590.0,0.0,0,0,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
935305591,1,43.0,2,15.0,0,1,0,1,43,0,13260.0,32281.0,1,0,0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
213296307,0,28.0,1,12.0,0,1,0,1,53,0,18260.0,8353.0,2,0,4,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
171678950,0,26.0,2,9.0,1,0,0,1,65,1,26330.0,5756.0,2,0,11,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
839790267,0,33.0,3,12.0,1,0,0,1,8,1,14460.0,9347.0,1,0,1,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
89979221,2,41.0,2,12.0,0,1,1,1,12,0,15430.0,0.0,0,0,0,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
684167517,0,51.0,0,12.0,0,1,1,1,28,0,12880.0,0.0,0,0,3,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
402081149,0,40.0,0,9.0,0,1,0,1,24,0,13790.0,0.0,0,1,2,14.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
539395464,0,38.0,0,11.0,0,0,0,1,23,0,11300.0,2353.0,3,0,5,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
705687952,0,62.0,0,7.0,0,0,1,1,58,0,18060.0,0.0,0,1,0,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
936106591,0,42.0,0,12.0,0,1,1,1,26,1,11860.0,0.0,0,0,0,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
751379506,0,41.0,0,12.0,0,0,0,0,65,1,10110.0,0.0,0,0,0,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
176216757,0,36.0,0,8.0,0,1,0,1,25,0,1500.0,0.0,0,0,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4940.0
99291289,0,48.0,0,16.0,0,1,1,1,44,0,6720.0,5525.0,2,0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
446939622,0,61.0,0,12.0,0,1,1,1,53,0,20040.0,0.0,0,0,0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
690076315,0,48.0,0,16.0,0,1,0,1,29,1,18940.0,0.0,0,0,2,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
978136316,0,59.0,0,10.0,0,1,0,1,38,0,11550.0,4780.0,1,0,1,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
906904164,0,47.0,0,11.0,0,0,0,1,39,0,13040.0,0.0,0,0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
576192594,0,40.0,0,15.0,0,1,1,1,18,0,17930.0,0.0,0,1,0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
615453526,0,40.0,0,12.0,0,1,0,1,25,0,9090.0,11865.0,2,0,2,18.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
736097080,0,47.0,0,12.0,0,0,1,0,5,0,22410.0,0.0,0,0,4,7.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
489119985,0,38.0,1,11.0,1,0,1,0,35,1,19340.0,0.0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
540004913,0,65.0,0,15.0,0,1,1,1,39,0,28440.0,0.0,0,0,1,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
15041971,0,39.0,0,13.0,0,1,1,1,24,0,13190.0,0.0,0,1,0,11.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
979049045,0,52.0,0,0.0,0,1,0,1,62,1,19240.0,6902.0,2,1,3,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1840.0
533130158,3,46.0,0,12.0,0,0,1,1,15,1,10410.0,0.0,0,0,3,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2349.0
629842838,0,52.0,1,15.0,1,0,1,0,33,0,9850.0,0.0,0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
255409354,0,31.0,2,7.0,0,1,0,1,39,1,26220.0,9960.0,2,0,4,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5632.0
96474513,0,48.0,0,14.0,0,0,0,1,32,0,6860.0,7926.0,3,0,3,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1978.0
263468984,0,63.0,0,16.0,0,1,1,1,28,0,8840.0,0.0,0,0,1,22.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
544072066,0,50.0,0,11.0,0,1,0,1,36,0,16610.0,0.0,0,0,0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
624445619,0,53.0,0,9.0,0,0,0,1,48,0,18510.0,0.0,0,0,1,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
421438674,0,37.0,0,12.0,0,1,0,1,20,0,14750.0,0.0,0,0,0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
656344335,0,45.0,0,8.0,0,0,1,1,17,1,17160.0,0.0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
994496318,0,54.0,0,14.0,0,1,0,1,24,0,8230.0,0.0,0,0,2,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
790176314,0,42.0,0,10.0,0,1,1,1,11,0,1500.0,943.0,2,0,0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
531004351,1,43.0,2,10.0,1,0,0,1,8,0,21340.0,0.0,0,1,0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
948821053,0,36.0,4,0.0,0,1,0,0,35,1,15130.0,0.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
524832150,0,46.0,0,12.0,0,0,1,1,5,0,16330.0,0.0,0,1,2,22.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
221361180,0,60.0,0,16.0,0,1,0,1,34,0,14560.0,25947.0,1,1,3,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4460.0
162660275,0,38.0,2,13.0,1,0,0,1,56,0,23710.0,0.0,0,0,0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
747977683,0,44.0,1,12.0,0,1,1,1,24,0,11180.0,0.0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
707127309,0,52.0,0,0.0,0,1,0,1,22,0,1500.0,6997.0,3,0,0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2344.0
442073747,0,33.0,1,12.0,0,1,0,1,13,0,10820.0,0.0,0,0,0,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
154024838,0,41.0,0,15.0,0,1,1,1,17,0,14130.0,0.0,0,0,0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
647445638,0,50.0,0,0.0,0,1,0,1,27,0,1500.0,10709.0,3,0,6,7.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6203.0
142669423,0,44.0,0,12.0,0,1,1,1,52,0,21400.0,0.0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
