SK_ID_CURR,TARGET,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_CREDIT,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
126073,0,N,N,225000.0,1,1,1,1,1,0,,,,,,
103487,0,N,Y,373500.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,2.0,3.0
341467,0,N,N,760225.5,1,1,0,1,1,0,,,,,,
397423,1,N,Y,855000.0,1,1,0,1,0,0,0.0,0.0,1.0,3.0,0.0,4.0
106355,0,Y,Y,247275.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
345757,0,N,Y,360000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
227113,0,N,Y,450000.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,2.0
142717,1,Y,Y,161730.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130529,0,N,Y,529348.5,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,2.0
237574,0,N,Y,135000.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
297446,0,N,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
241307,0,N,N,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,3.0,0.0,0.0
119887,0,N,N,53910.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2.0,4.0
165765,0,N,Y,254700.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
145618,0,N,N,659610.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
377752,0,N,Y,225000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6.0
181324,0,N,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
299738,0,Y,Y,278613.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,1.0
396587,0,N,Y,1555690.5,1,1,0,1,0,0,,,,,,
238582,0,N,Y,90000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,2.0
113512,0,N,N,286704.0,1,0,0,1,0,0,,,,,,
262982,0,N,N,98910.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
104305,0,N,Y,472500.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
323678,0,Y,Y,1125000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,4.0
163810,0,N,Y,526491.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
401912,0,N,Y,360000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,4.0
438944,0,Y,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
219416,0,N,N,728460.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
362921,1,N,Y,113760.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
230523,0,N,N,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
342170,0,N,Y,277969.5,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
224884,0,Y,Y,225000.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0
117705,0,Y,N,467667.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
339703,0,Y,N,1507869.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
317875,0,Y,Y,540000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
328289,0,N,Y,545040.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,2.0,1.0
394911,0,N,Y,1006920.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
297386,0,N,Y,1288350.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,2.0,1.0
418365,0,N,Y,436032.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
246985,0,Y,N,728460.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
362538,0,N,Y,533304.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
274455,0,Y,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
431673,0,Y,Y,710640.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
375096,0,Y,Y,760225.5,1,1,0,1,0,0,0.0,0.0,0.0,2.0,1.0,5.0
437893,1,Y,Y,1170000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
265581,0,Y,N,760225.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
397669,0,Y,Y,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
196734,0,N,N,1350000.0,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0
106327,0,N,N,472500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
324628,0,N,Y,1027327.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
374607,0,Y,Y,550980.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
302345,0,N,Y,157500.0,1,0,0,1,0,0,0.0,0.0,0.0,2.0,1.0,2.0
424425,0,N,Y,765000.0,1,1,0,1,0,0,0.0,0.0,0.0,3.0,2.0,4.0
157746,0,N,Y,229230.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281275,0,N,Y,99504.0,1,0,0,1,1,0,0.0,0.0,0.0,2.0,0.0,3.0
418962,0,N,Y,486000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,2.0
431498,0,N,Y,62361.0,1,1,1,1,1,0,,,,,,
234033,0,N,N,135000.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
291417,0,N,Y,225000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
316802,0,Y,Y,135000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139429,0,N,Y,247500.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0
211422,0,N,N,157500.0,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0
406632,0,N,N,450000.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,2.0,0.0
436256,0,N,N,640080.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,3.0
201746,0,N,Y,514777.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275987,0,N,Y,654498.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
199271,0,N,Y,314055.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
310248,0,Y,Y,900000.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,1.0
177037,0,N,N,254700.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
141655,0,N,N,270000.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,2.0,6.0
452507,0,N,N,314100.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
149270,0,N,N,679500.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
266574,0,N,N,450000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
154095,1,Y,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
178217,0,N,N,244512.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
263571,0,N,Y,337500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
337169,0,N,Y,202500.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,5.0
395282,0,N,Y,247500.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
250601,0,N,Y,1350000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,3.0
200887,0,N,Y,675000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
145027,0,N,Y,770292.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
300892,0,Y,Y,1223010.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
290253,0,Y,Y,594121.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
221062,0,Y,Y,234324.0,1,1,0,1,1,0,0.0,0.0,0.0,2.0,0.0,0.0
203795,0,Y,Y,269550.0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0
153254,0,N,Y,755190.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
364894,0,N,Y,225000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
325562,0,N,Y,405000.0,1,1,1,1,0,0,,,,,,
444258,0,Y,N,180000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,2.0,1.0
100213,0,N,N,278460.0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
389165,0,N,Y,170640.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
420488,0,Y,Y,592560.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
269310,0,N,N,254700.0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0
237219,0,Y,Y,675000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6.0
301202,1,N,Y,450000.0,1,0,0,1,0,0,,,,,,
136510,1,N,N,1575000.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,2.0
202454,0,Y,Y,808650.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
281412,0,Y,Y,639396.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
213115,1,N,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
364476,0,N,Y,1350000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,3.0
368841,0,Y,Y,225000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
256806,0,Y,N,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
322940,0,N,Y,508495.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,6.0
431665,0,Y,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
193773,0,N,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
134788,0,N,Y,942300.0,1,1,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0
170304,0,N,Y,284400.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0
391012,0,N,N,180000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0
193498,1,Y,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,8.0
304973,0,N,Y,170640.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,4.0
369986,0,N,N,197820.0,1,1,1,1,1,0,,,,,,
378095,0,N,Y,890379.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
248960,0,N,Y,1125171.0,1,1,0,1,1,0,0.0,0.0,0.0,5.0,0.0,3.0
208652,0,N,N,729000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
262436,0,N,N,592560.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
382969,0,Y,Y,148707.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0
215967,0,N,N,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
343613,0,N,Y,405000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299878,0,N,Y,254700.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
335039,0,N,Y,647046.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
429098,0,N,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
445384,0,N,Y,1288350.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
377349,1,N,Y,269550.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,2.0,2.0
139721,0,Y,Y,521280.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0
286004,0,N,N,654498.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
374137,0,N,Y,1724220.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
325933,0,Y,N,540000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
166396,0,N,N,180000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
160928,0,Y,N,315000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
357942,0,N,N,1546020.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
416010,0,N,Y,848745.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,4.0
159588,0,N,Y,931401.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
423229,1,N,Y,509400.0,1,1,1,1,0,1,0.0,0.0,0.0,1.0,1.0,3.0
349912,0,Y,N,781920.0,1,1,0,1,0,0,,,,,,
245727,0,N,N,1006920.0,1,1,0,1,0,0,,,,,,
154709,0,N,N,781920.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
249942,0,Y,N,1125000.0,1,1,0,1,1,0,,,,,,
266313,1,N,N,337923.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,4.0
323213,0,N,Y,254700.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
304212,0,N,N,67500.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
426342,0,Y,Y,1183963.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
341590,0,Y,Y,225000.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0
197940,1,N,Y,1011402.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
424961,0,Y,Y,807984.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
328956,0,N,Y,343800.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,5.0
192517,0,N,Y,398016.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
170489,0,N,Y,500211.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
230141,0,Y,N,254700.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
326587,0,N,Y,152685.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,3.0
381995,0,Y,N,450000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
287008,0,N,Y,921330.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274880,0,Y,Y,495000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
430657,0,Y,Y,839259.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
122752,0,Y,N,1283688.0,1,1,0,1,0,1,0.0,0.0,0.0,2.0,0.0,5.0
284482,0,Y,Y,720000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
264533,0,Y,N,432567.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
322584,0,N,Y,1256400.0,1,1,0,1,0,0,,,,,,
210981,0,Y,N,1206000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125816,0,Y,Y,973503.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,4.0
414276,0,Y,Y,755190.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
333754,0,N,Y,1012500.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,2.0
305344,0,N,N,292500.0,1,0,0,1,0,0,,,,,,
314602,0,N,Y,521280.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
437964,0,N,N,291384.0,1,1,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0
151590,0,Y,Y,119925.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
368762,0,N,Y,296280.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
305729,0,N,Y,608166.0,1,1,0,1,0,0,,,,,,
235300,0,N,Y,808650.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
418812,0,N,Y,76410.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
399607,1,N,Y,238500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
454314,0,Y,Y,490536.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,3.0
250461,0,N,Y,971280.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282898,0,N,N,243000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
268992,1,N,Y,545040.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
236882,1,N,Y,328405.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
132791,0,N,Y,540000.0,1,0,0,1,0,0,0.0,0.0,0.0,2.0,2.0,3.0
175416,0,Y,Y,1129500.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
406416,0,N,Y,76500.0,1,1,0,1,1,0,,,,,,
171572,0,N,Y,491823.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,3.0
422305,0,Y,Y,1125000.0,1,1,1,1,0,0,0.0,0.0,0.0,7.0,0.0,0.0
431636,0,Y,Y,298512.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
250998,0,Y,N,1800000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
201918,0,N,Y,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
411623,0,N,Y,1252278.0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,6.0
202414,0,N,N,491823.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
320909,0,N,N,1255500.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,3.0
203136,0,Y,Y,202500.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,6.0
302573,0,N,Y,720000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,2.0,5.0
206138,0,N,Y,286704.0,1,1,1,1,1,0,,,,,,
189819,0,N,Y,339948.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
197092,0,N,Y,463500.0,1,1,0,1,0,0,0.0,0.0,0.0,4.0,0.0,3.0
276091,1,N,Y,180000.0,1,1,1,1,0,0,,,,,,
154808,0,Y,Y,675000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0
165409,0,N,Y,665892.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
322057,0,N,Y,135000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239484,0,Y,N,312768.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0
357722,0,Y,Y,601474.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
452339,0,N,Y,284400.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,9.0
454423,0,N,Y,130824.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
265697,0,N,Y,845410.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
207415,0,N,Y,382050.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0
180081,0,N,Y,225000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
216795,0,N,Y,247275.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
157218,0,N,Y,427500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
421962,0,Y,Y,263686.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
258103,0,N,Y,331834.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,8.0
378363,0,N,Y,675000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
158164,0,Y,Y,1113840.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0
332059,0,N,N,299250.0,1,1,1,1,1,0,,,,,,
398998,0,N,Y,1511568.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
338507,0,N,Y,550980.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,3.0
378992,0,N,N,248760.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2.0,4.0
257522,0,N,Y,1423584.0,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0
339266,0,N,Y,337500.0,1,1,0,1,1,0,,,,,,
392502,0,N,N,312768.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,2.0,5.0
440736,0,N,Y,1256400.0,1,1,0,1,0,0,,,,,,
270596,0,N,Y,292500.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6.0
107187,0,Y,Y,808650.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
373417,0,Y,Y,277969.5,1,1,0,1,0,0,,,,,,
227071,0,N,Y,420894.0,1,1,0,1,0,0,,,,,,
352225,0,N,N,810000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,2.0
343171,0,N,N,225171.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
156166,0,N,Y,284400.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
355345,0,Y,Y,247500.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101884,0,N,Y,1224198.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
184556,1,Y,Y,518463.0,1,1,0,1,0,0,,,,,,
437209,0,N,Y,1139845.5,1,1,0,1,1,0,0.0,0.0,0.0,1.0,1.0,5.0
332152,0,N,N,325908.0,1,0,0,1,0,0,,,,,,
367105,0,N,Y,808650.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122558,0,N,Y,675000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
261866,0,Y,Y,819000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
333172,0,N,Y,867649.5,1,0,0,1,0,0,,,,,,
419355,0,Y,Y,787500.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,3.0
151705,0,Y,Y,387000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
411559,0,Y,N,781920.0,1,1,0,1,0,0,,,,,,
104185,0,N,Y,675000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237095,0,N,N,808650.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
168715,0,N,Y,254700.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
123372,0,Y,Y,157500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0
363695,0,N,Y,168102.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
267951,0,N,N,563877.0,1,0,0,1,0,0,,,,,,
151673,0,Y,Y,755190.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
125849,1,N,Y,425133.0,1,1,1,1,1,0,,,,,,
411436,0,Y,N,2164878.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
375327,0,N,Y,225000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,4.0
146648,0,N,Y,540000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
385358,0,Y,N,526491.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
426858,0,Y,Y,104256.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0
106642,0,Y,N,1125000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,5.0
112130,0,N,N,1356133.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0
177409,0,Y,Y,1575000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
334722,0,N,N,2013840.0,1,1,0,1,0,0,0.0,0.0,0.0,4.0,0.0,4.0
214648,0,Y,Y,584766.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
144112,1,N,Y,781920.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
219661,0,N,Y,557770.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
340713,0,Y,Y,85320.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
228196,0,N,N,180000.0,1,1,0,1,0,0,,,,,,
146742,0,N,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
241533,1,N,Y,225000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
224153,0,N,Y,1312110.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,9.0
330638,0,N,Y,571446.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
415834,0,N,Y,106974.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
242490,0,N,Y,50940.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
271597,0,N,Y,247500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
231219,1,Y,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
356677,0,Y,Y,359685.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,7.0
330397,1,N,Y,993082.5,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,9.0
440472,0,N,Y,242595.0,1,1,0,1,0,0,,,,,,
259399,0,N,Y,835605.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,4.0
381903,0,N,Y,534204.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
154774,1,N,Y,225000.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0
182874,0,N,Y,2160000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237626,0,Y,Y,284400.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271383,1,N,Y,539100.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
445100,0,N,Y,808650.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
211923,0,N,Y,1128595.5,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
378520,0,N,N,254700.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0
331996,1,Y,Y,592560.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,1.0
